run_accession	fastq_ftp	fastq_bytes	fastq_md5	bam_ftp	bam_bytes	bam_md5	submitted_ftp	submitted_bytes	submitted_md5	sra_ftp	sra_bytes	sra_md5
ERR1419095	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419095/ERR1419095_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419095/ERR1419095_2.fastq.gz	50534999955;49338664006	e239851d754650d409de1f1664106269;321a595847295e14139272eba2ad46bb				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419095/LP6005441-DNA_A10_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419095/LP6005441-DNA_A10_2.fastq.gz	48175756719;46990884870	00a73167f81406303ab44047a9239dca;6786694b4a14ee83017c0875d5253447	ftp.sra.ebi.ac.uk/vol1/err/ERR141/005/ERR1419095	77424156906	f2ad22f2c9f78577b14e92afd70ae19a
ERR1347703	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/003/ERR1347703/ERR1347703_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/003/ERR1347703/ERR1347703_2.fastq.gz	61315231543;61003798571	8856505e83565f3a94737eb21148d889;f803a12ada43701e7744f1d09ae5fa88				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347703/LP6005443-DNA_C09_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347703/LP6005443-DNA_C09_2.fastq.gz	58244572343;57936576055	016e21e956753fe12870b7511009b138;8316dc2dfbee94eb672ee577431c4e40	ftp.sra.ebi.ac.uk/vol1/err/ERR134/003/ERR1347703	94959055334	fa16c5c005cdf927308ecccf56e5ec60
ERR1419096	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/006/ERR1419096/ERR1419096_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/006/ERR1419096/ERR1419096_2.fastq.gz	55665756441;54441024590	a5617d1163bfc6073e70064f1ce31ebb;27b4e2fd3e8d452f3c489320375c8149				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419096/LP6005441-DNA_A11_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419096/LP6005441-DNA_A11_2.fastq.gz	53059896851;51901982750	9a36487295a510093f21fc0aa8ae09b0;cb0b0a3abdb1bb0a624b791a378e0208	ftp.sra.ebi.ac.uk/vol1/err/ERR141/006/ERR1419096	85246795243	dbe5a2bb7fd890b5905fc603eeed823c
ERR1347704	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/004/ERR1347704/ERR1347704_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/004/ERR1347704/ERR1347704_2.fastq.gz	69812165315;69552243061	a1de16186596cc36be44a613649ed21a;cdc4306b6af973869cdadc76bb4f2b15				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347704/LP6005443-DNA_D01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347704/LP6005443-DNA_D01_2.fastq.gz	66366186524;66105719954	774ae655b19e6c3f5b4239d8e2910f5b;5b566cfe6986fbf30b8a73fdf2cb1129	ftp.sra.ebi.ac.uk/vol1/err/ERR134/004/ERR1347704	108391482238	161b208586c72a84dc565d466d1fe6f6
ERR1419098	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1419098/ERR1419098_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1419098/ERR1419098_2.fastq.gz	49221283772;48702950264	ce7bf18534c7e71b83280705074298fd;7a94465b124516a3fe321ef8c5745f12				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419098/LP6005441-DNA_B01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419098/LP6005441-DNA_B01_2.fastq.gz	46822934470;46309533768	5c11371327d8d74d2c96ffc89b42173a;30dd5a47791bc795d3aefd11c2eafdd0	ftp.sra.ebi.ac.uk/vol1/err/ERR141/008/ERR1419098	75982696559	0e5190d6a3b482cad9c24e05a0141d1e
ERR1347710	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/000/ERR1347710/ERR1347710_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/000/ERR1347710/ERR1347710_2.fastq.gz	71983944580;71896213466	d766b717db66e72988d14213502605f6;06c9a601beb78b0c3c87df19db6c808d				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347710/LP6005443-DNA_D07_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347710/LP6005443-DNA_D07_2.fastq.gz	68466019673;68382582873	0abf0877690196cd747b9a30b2a71403;b0fd7d9087c33b838b362d4a85a78c0e	ftp.sra.ebi.ac.uk/vol1/err/ERR134/000/ERR1347710	111926008376	c98be8f530a29fd4ccb4d0afea1b796d
ERR1419108	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1419108/ERR1419108_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1419108/ERR1419108_2.fastq.gz	49660918317;48663869112	560b1e8dd27d193f2972d2b6cebd494d;3b21860958323529361c2e0f4c33f8e6				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419108/LP6005441-DNA_B11_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419108/LP6005441-DNA_B11_2.fastq.gz	47315406179;46345091108	cc7efe35424c1f34f1492a4972b9ebdd;fb081985d4034c94d8eb99f7978b7281	ftp.sra.ebi.ac.uk/vol1/err/ERR141/008/ERR1419108	76205254446	ac5f786e389801e0e6ceb401b47e3a28
ERR1347711	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/001/ERR1347711/ERR1347711_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/001/ERR1347711/ERR1347711_2.fastq.gz	60371097609;60189987565	58d7c222b51d4c2ffea37770c68088d2;d0296fae2bf843718c07c017ef6d8533				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347711/LP6005443-DNA_D08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347711/LP6005443-DNA_D08_2.fastq.gz	57381386960;57202585076	bad39b1112db3d40f471c32824a432e1;622e8b9c35eed5f7ceb8990bdeef1660	ftp.sra.ebi.ac.uk/vol1/err/ERR134/001/ERR1347711	93628984030	29c05584759fadeabc956da705faaee9
ERR1419110	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/000/ERR1419110/ERR1419110_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/000/ERR1419110/ERR1419110_2.fastq.gz	61880698238;60942136888	76daff9cfa8d5f19180cea28c84b56f5;ea9a37ed69fa7c70d9af6f38386c0ee7				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419110/LP6005441-DNA_C01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419110/LP6005441-DNA_C01_2.fastq.gz	58943850649;58015732150	7af6da00046c57614806336fea3ea850;dc9993e57c9ba3f6d665cfe8433c1d51	ftp.sra.ebi.ac.uk/vol1/err/ERR141/000/ERR1419110	95060179553	69f54db7491d513288d4b73299b038c9
ERR1347714	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/004/ERR1347714/ERR1347714_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/004/ERR1347714/ERR1347714_2.fastq.gz	59247167061;59135069112	8fccd7f9903813b91bd2186ec3ee18ba;db6074b57b1c0ba86479499908fa7de6				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347714/LP6005443-DNA_E02_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347714/LP6005443-DNA_E02_2.fastq.gz	56221121161;56108323767	985009f231a77c139265df84d14a70ed;e47889d4bc8d86b71aed442db5dcbca7	ftp.sra.ebi.ac.uk/vol1/err/ERR134/004/ERR1347714	92208684382	ead04c602a907d1953af682db2070f40
ERR1419115	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419115/ERR1419115_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419115/ERR1419115_2.fastq.gz	58963650873;58171164433	8a92f857d5bf1562960b16acfa0c1ac3;04143882490aad549ef25f9e0312cfdc				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419115/LP6005441-DNA_C07_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419115/LP6005441-DNA_C07_2.fastq.gz	56072889287;55277046079	b703354417ba06367b451f101ef41e72;b00ec4d52813137a45735613be79231e	ftp.sra.ebi.ac.uk/vol1/err/ERR141/005/ERR1419115	91168576721	499d3752751bae9e5005b02ef9f95e90
ERR1347719	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/009/ERR1347719/ERR1347719_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/009/ERR1347719/ERR1347719_2.fastq.gz	56117572631;55808222622	873916f5b028be1a13187d75b291eba3;b510df5916804460de705456f81ea6e0				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347719/LP6005443-DNA_E09_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347719/LP6005443-DNA_E09_2.fastq.gz	53253008188;52942767800	101d6d97df8aec573ade3495b1ba8ee3;612a4e65fae7577fe04198096d074a74	ftp.sra.ebi.ac.uk/vol1/err/ERR134/009/ERR1347719	87038357917	6c433d84ab3f111de35a7dda024c71ef
ERR1419117	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1419117/ERR1419117_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1419117/ERR1419117_2.fastq.gz	55432936532;54517516522	f24e80d0c6c797addeca657acf9e0fc0;53e96166f7e389b9aa0f26dfe6b2a488				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419117/LP6005441-DNA_C09_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419117/LP6005441-DNA_C09_2.fastq.gz	52694187394;51779398401	9ca8f164c70a970003f433ba76547405;cf6fd5babf3b7b6bfaa172c3e04684b2	ftp.sra.ebi.ac.uk/vol1/err/ERR141/007/ERR1419117	85537461057	8a8cf229c2d079a1ed04f1e98c55c33f
ERR1347722	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/002/ERR1347722/ERR1347722_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/002/ERR1347722/ERR1347722_2.fastq.gz	67987229112;67914583984	b7192bad03d23f12ad027c341799f311;5289ef023e6083ee4a9d5787e20bf81e				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347722/LP6005443-DNA_F01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347722/LP6005443-DNA_F01_2.fastq.gz	64681004276;64618272903	dde1a1765c150f07f554d050dc17bb87;0345223fc6134ef887972196b501aee3	ftp.sra.ebi.ac.uk/vol1/err/ERR134/002/ERR1347722	105667612177	c9436038845cb886a4ba575d8a7d4f49
ERR1419121	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/001/ERR1419121/ERR1419121_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/001/ERR1419121/ERR1419121_2.fastq.gz	51010237246;50713098466	5554889ecebc0645e56577189a4106d1;18fe66d7152da087b5b8302b2050d462				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419121/LP6005441-DNA_D02_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419121/LP6005441-DNA_D02_2.fastq.gz	48391126763;48094539735	2d94982323c721261c6acc2be0b552b2;00bf2aa5198cd918c7ce6fb76e6f21de	ftp.sra.ebi.ac.uk/vol1/err/ERR141/001/ERR1419121	79310498758	e7064044cd42d398e37ce397f521ec01
ERR1347729	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/009/ERR1347729/ERR1347729_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/009/ERR1347729/ERR1347729_2.fastq.gz	63308782701;63288202761	ec21558aa023c03aad3c3325736defae;ee56b645a6310db7d2b0109ee89a5b8f				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347729/LP6005443-DNA_F10_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347729/LP6005443-DNA_F10_2.fastq.gz	60123372707;60102400899	da6c806cbaeb7c823b3bafc9369d8ef9;7655b4bc36d8adca36807796dcf1455f	ftp.sra.ebi.ac.uk/vol1/err/ERR134/009/ERR1347729	98734082654	88968053c145669101bfb5eaf626831c
ERR1419122	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419122/ERR1419122_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419122/ERR1419122_2.fastq.gz	51269102954;51218056263	ce8aa8837e8c4634d392ac9ea438231d;55aa7740d7b8c36d0743811cd7b0b7a6				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419122/LP6005441-DNA_D03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419122/LP6005441-DNA_D03_2.fastq.gz	48684036606;48634552655	4bcf452ac1fad2e193aea0e15728819f;d189472c26ac1934bde66317d7a24e51	ftp.sra.ebi.ac.uk/vol1/err/ERR141/002/ERR1419122	79711506075	c15ed0db05702994cdd9e08c32481cee
ERR1347732	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/002/ERR1347732/ERR1347732_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/002/ERR1347732/ERR1347732_2.fastq.gz	55682930246;55855508181	abe0f54cf170cd84d378a37fe396efbb;5d7dec4dee8b6faa23720780e19f0053				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347732/LP6005443-DNA_G02_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347732/LP6005443-DNA_G02_2.fastq.gz	52746943749;52920040282	fe18dd10ff31cd6e32e95155b0e5d0ac;7d43f62216ab6b8ccaaf1a725ced1af7	ftp.sra.ebi.ac.uk/vol1/err/ERR134/002/ERR1347732	86762400011	efa48a38671342ea2e73ccbf8357f8a4
ERR1419123	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/003/ERR1419123/ERR1419123_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/003/ERR1419123/ERR1419123_2.fastq.gz	53301449623;52769279131	d55f9e94d2903eb6a32dcf6aff57faef;2b8b6cac0b34d68da1fd2e85a7d9be1e				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419123/LP6005441-DNA_D04_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419123/LP6005441-DNA_D04_2.fastq.gz	50681846653;50156727681	bc46823171798601a6c1b2590bb9fcdd;c8cf709d1e66498729e429da6491f942	ftp.sra.ebi.ac.uk/vol1/err/ERR141/003/ERR1419123	82630858594	72428913b8b40474f0f392b60382fec7
ERR1347733	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/003/ERR1347733/ERR1347733_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/003/ERR1347733/ERR1347733_2.fastq.gz	63095341630;63040467805	c24be845e166c73987cdd75d89075c39;a39d18e299107ede94fcf873ea9f3a4b				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347733/LP6005443-DNA_G03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347733/LP6005443-DNA_G03_2.fastq.gz	59946100112;59892166777	a890cb5049d48a4fd8947991c446a880;5cb817f3fdfcacbdd6ca490b77b737f7	ftp.sra.ebi.ac.uk/vol1/err/ERR134/003/ERR1347733	98111807355	39b76bc1888666d65f57e8b374052858
ERR1419129	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/009/ERR1419129/ERR1419129_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/009/ERR1419129/ERR1419129_2.fastq.gz	56407382697;56227013641	383a9d16693fc86453e45bfcc1c7e168;1a4678427c008c7e78b7826ca300b7ec				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419129/LP6005441-DNA_D10_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419129/LP6005441-DNA_D10_2.fastq.gz	53571418291;53386721656	b12fe7ed389a461aa7030c413faccc03;8a10be33b68d9748c8ecd75e5f5dd21e	ftp.sra.ebi.ac.uk/vol1/err/ERR141/009/ERR1419129	87746566860	986246ab4e71a4ace4629bc5b84181eb
ERR1347737	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/007/ERR1347737/ERR1347737_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/007/ERR1347737/ERR1347737_2.fastq.gz	62984027718;62769876069	3c2c233da4e9bdf2caa7feeece7af74e;6535152fdc4a2deded5c142fbfcc8e8e				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347737/LP6005443-DNA_G08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347737/LP6005443-DNA_G08_2.fastq.gz	59810478511;59592858891	d2eba29e3744da816f0863960f4e1d49;24448174d80426f3c96245765469a3f4	ftp.sra.ebi.ac.uk/vol1/err/ERR134/007/ERR1347737	98005154904	4a17d9315a2ceaac85965de693c1f505
ERR1419130	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/000/ERR1419130/ERR1419130_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/000/ERR1419130/ERR1419130_2.fastq.gz	45088247243;44508835149	8a0bbe002be750e5c6b0fb0fb3fccb38;d66338a955b8114f81065003695bc1a6				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419130/LP6005441-DNA_D11_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419130/LP6005441-DNA_D11_2.fastq.gz	42767832172;42190966357	d384624fdb6fcc88153f2554e262b4bc;6215d1d6a7778f9d8a86a91376dad548	ftp.sra.ebi.ac.uk/vol1/err/ERR141/000/ERR1419130	69924567030	311b1dcbdc7b2603332dbc5be75b5363
ERR1347740	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/000/ERR1347740/ERR1347740_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/000/ERR1347740/ERR1347740_2.fastq.gz	49469346366;49769341279	faa670432bc9678d372b3440047e77b7;16462f3b11f58b70d2434a9ee9630fbc				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347740/LP6005443-DNA_H02_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347740/LP6005443-DNA_H02_2.fastq.gz	46884451111;47183839379	0619992988b9a18aa0e6972ad3376d25;0932183f78129478128797f442415842	ftp.sra.ebi.ac.uk/vol1/err/ERR134/000/ERR1347740	77135510677	6b4d0c5bdb11f888eddd3bf1a2ab991b
ERR1419131	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/001/ERR1419131/ERR1419131_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/001/ERR1419131/ERR1419131_2.fastq.gz	55034369740;53906843539	c24628f6fbb44e7aa8ac8b05fbbd5441;36a1663ae43d2757cd87d4201af1fe4e				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419131/LP6005441-DNA_D12_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419131/LP6005441-DNA_D12_2.fastq.gz	52415602884;51294068270	2bda3f85a4ee23788d6a77c42726d517;0b638d9e173522d1ae1e3c50c4121ef7	ftp.sra.ebi.ac.uk/vol1/err/ERR141/001/ERR1419131	84616527310	06f4161ed035bfc6e6c6b2e622fac385
ERR1347741	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/001/ERR1347741/ERR1347741_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/001/ERR1347741/ERR1347741_2.fastq.gz	67307873344;67377180554	a25276daa76febea91707934eda077f7;639e5ea1277022a6050e48820da24616				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347741/LP6005443-DNA_H03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347741/LP6005443-DNA_H03_2.fastq.gz	63973540108;64054607495	7385c87184ed60a347407cf28e81cea6;2754110a584b586ff08647523330fe5d	ftp.sra.ebi.ac.uk/vol1/err/ERR134/001/ERR1347741	104681986502	0be8cc50c6908e9d5ad198bca5a05fea
ERR1419134	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1419134/ERR1419134_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1419134/ERR1419134_2.fastq.gz	90881729339;90269061143	f33dbbef75b241c84977d323582f9493;32eb430deec7a731f8910bc1c3af9af2				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419134/LP6005441-DNA_E05_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419134/LP6005441-DNA_E05_2.fastq.gz	86311753339;85693502600	533de38dd923e4f49ed50e06363f8c5b;1a1535789d3eee6f5a477f620f9ce44c	ftp.sra.ebi.ac.uk/vol1/err/ERR141/004/ERR1419134	141101417060	7e1a1b585aa5e4808637361374d20fde
ERR1395545	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/005/ERR1395545/ERR1395545_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/005/ERR1395545/ERR1395545_2.fastq.gz	69895441846;69048474265	6bfb3f8099dbe8ca0654416e64facc59;5aa3467133656becea3ab7b43f189ae1				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395545/LP6005519-DNA_C05_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395545/LP6005519-DNA_C05_2.fastq.gz	66561464137;65714918093	ba013d8261a6a59574ca99ac700a54ca;a29a723ede0013d9044b16e083e744b8	ftp.sra.ebi.ac.uk/vol1/err/ERR139/005/ERR1395545	108040363584	27811b5ac088ea18e7ce55ea45d8e7a3
ERR1419138	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1419138/ERR1419138_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1419138/ERR1419138_2.fastq.gz	53935127055;52947378871	da65b804fd6b58f61905477e035cc809;e041bb3ec21ec7d5a66117859ada80b6				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419138/LP6005441-DNA_E09_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419138/LP6005441-DNA_E09_2.fastq.gz	51252235784;50264253587	251991357e29438f075d206efe8aa695;e46992b8898c0d48cfeee719f638bab4	ftp.sra.ebi.ac.uk/vol1/err/ERR141/008/ERR1419138	83132705283	d230d34b741fb9414b031e1aaeb07c32
ERR1395548	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/008/ERR1395548/ERR1395548_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/008/ERR1395548/ERR1395548_2.fastq.gz	66501663019;66050422733	4a4c89c8ab9bea8d79917825b34d6e99;fa6009bc210938f0cac58c7d0c5b87f4				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395548/LP6005519-DNA_D03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395548/LP6005519-DNA_D03_2.fastq.gz	63251988208;62806663724	a813779095cf05d6c612caeacc24146f;1521f83e0ae512672c29a88cbe2d4245	ftp.sra.ebi.ac.uk/vol1/err/ERR139/008/ERR1395548	103020803839	656db8d0c53a4110b119e3ae1be09f87
ERR1419142	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419142/ERR1419142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419142/ERR1419142_2.fastq.gz	55102370828;54749448252	e106b3c4c6ed7e93e84e72fed87544e9;9d8a665981f708d4aabdcad275b44821				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419142/LP6005441-DNA_F03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419142/LP6005441-DNA_F03_2.fastq.gz	52316554535;51966328506	da525cbf5d905b89ff40a409573ffb8b;2ce15727ad4d072a2e3684afb1542d35	ftp.sra.ebi.ac.uk/vol1/err/ERR141/002/ERR1419142	85630491642	955766691bdb0df8c4e14e96a14d61c2
ERR1395551	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/001/ERR1395551/ERR1395551_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/001/ERR1395551/ERR1395551_2.fastq.gz	67610348361;66679475628	6791a7297c746dd19d42792fdd097cc7;7997082d124a8046fe109d567ed0f60f				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395551/LP6005519-DNA_D06_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395551/LP6005519-DNA_D06_2.fastq.gz	64315367009;63401996791	15644e845f6df595a26ec09fbe0b3769;d135cd0b9c67b87aafd4dcf27e2f6b3b	ftp.sra.ebi.ac.uk/vol1/err/ERR139/001/ERR1395551	104411220151	996f6283272f00021a8b555deb982208
ERR1419145	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419145/ERR1419145_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419145/ERR1419145_2.fastq.gz	53402426015;52551942216	5985267b321141e03a60c5765c60a80f;175153280cb23ba4554599ec5ac06035				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419145/LP6005441-DNA_F07_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419145/LP6005441-DNA_F07_2.fastq.gz	50748142931;49893405780	4507a8526532ed7ac7f8abe24ef7ec3a;d6960d27af16ccdbf5d73c3ddf41e10e	ftp.sra.ebi.ac.uk/vol1/err/ERR141/005/ERR1419145	82372456147	6ddc12b59c6c9f68ab5dc51b645d8ff8
ERR1419152	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419152/ERR1419152_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419152/ERR1419152_2.fastq.gz	58805418279;58989438383	c28b8a9a7a04c53370e8781d70bbe89e;54891bddc8294cf4f17c4e2d49ec9d44				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419152/LP6005441-DNA_G04_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419152/LP6005441-DNA_G04_2.fastq.gz	55815590953;55992272645	f1be5553c6828fc3d53866bd19ee4adf;ac1b389210c43e24581422c5359d48ae	ftp.sra.ebi.ac.uk/vol1/err/ERR141/002/ERR1419152	92042136163	ccb41104d2a8987e6642a6e1802f6117
